,SOCs.soc,TemperaturesCells.cell_21,TemperaturesCells.cell_20,TemperaturesCells.cell_23,TemperaturesCells.cell_22,TemperaturesCells.cell_25,TemperaturesCells.cell_24,TemperaturesCells.cell_27,TemperaturesCells.cell_26,TemperaturesCells.cell_29,TemperaturesCells.cell_28,TemperaturesCells.cell_89,TemperaturesCells.cell_88,TemperaturesCells.cell_87,TemperaturesCells.cell_86,TemperaturesCells.cell_85,TemperaturesCells.cell_84,TemperaturesCells.cell_83,TemperaturesCells.cell_82,TemperaturesCells.cell_81,TemperaturesCells.cell_80,TemperaturesCells.cell_32,TemperaturesCells.cell_33,TemperaturesCells.cell_30,TemperaturesCells.cell_31,TemperaturesCells.cell_36,TemperaturesCells.cell_37,TemperaturesCells.cell_34,TemperaturesCells.cell_35,TemperaturesCells.cell_38,TemperaturesCells.cell_39,TemperaturesCells.cell_90,TemperaturesCells.cell_91,TemperaturesCells.cell_92,TemperaturesCells.cell_93,TemperaturesCells.cell_94,TemperaturesCells.cell_95,TemperaturesCells.cell_96,TemperaturesCells.cell_97,TemperaturesCells.cell_98,TemperaturesCells.cell_99,TemperaturesCells.cell_100,TemperaturesCells.cell_18,TemperaturesCells.cell_19,TemperaturesCells.cell_10,TemperaturesCells.cell_11,TemperaturesCells.cell_12,TemperaturesCells.cell_13,TemperaturesCells.cell_14,TemperaturesCells.cell_15,TemperaturesCells.cell_16,TemperaturesCells.cell_17,TemperaturesCells.cell_69,TemperaturesCells.cell_68,TemperaturesCells.cell_65,TemperaturesCells.cell_64,TemperaturesCells.cell_67,TemperaturesCells.cell_66,TemperaturesCells.cell_61,TemperaturesCells.cell_60,TemperaturesCells.cell_63,TemperaturesCells.cell_62,TemperaturesCells.cell_2,TemperaturesCells.cell_3,TemperaturesCells.cell_1,TemperaturesCells.cell_6,TemperaturesCells.cell_7,TemperaturesCells.cell_4,TemperaturesCells.cell_5,TemperaturesCells.cell_8,TemperaturesCells.cell_9,TemperaturesCells.cell_78,TemperaturesCells.cell_79,TemperaturesCells.cell_76,TemperaturesCells.cell_77,TemperaturesCells.cell_74,TemperaturesCells.cell_75,TemperaturesCells.cell_72,TemperaturesCells.cell_73,TemperaturesCells.cell_70,TemperaturesCells.cell_71,TemperaturesCells.cell_43,TemperaturesCells.cell_42,TemperaturesCells.cell_41,TemperaturesCells.cell_40,TemperaturesCells.cell_47,TemperaturesCells.cell_46,TemperaturesCells.cell_45,TemperaturesCells.cell_44,TemperaturesCells.cell_49,TemperaturesCells.cell_48,TemperaturesCells.cell_54,TemperaturesCells.cell_55,TemperaturesCells.cell_56,TemperaturesCells.cell_57,TemperaturesCells.cell_50,TemperaturesCells.cell_51,TemperaturesCells.cell_52,TemperaturesCells.cell_53,TemperaturesCells.cell_58,TemperaturesCells.cell_59,Voltages.voltage_max,Voltages.voltage_bat,Voltages.voltage_oc,Voltages.voltage_min,Currents.current_max,Currents.current_min,Currents.current_bat,Temperatures.temp_min,Temperatures.temp_mean,Temperatures.temp_outlet,Temperatures.temp_max,Powers.power_loss,Powers.power_bat,Efficiencies.efficiency,TemperaturesCells.cells_0,TemperaturesCells.cells_1,TemperaturesCells.cells_2,TemperaturesCells.cells_3,TemperaturesCells.cells_4,TemperaturesCells.cells_5,TemperaturesCells.cells_6,TemperaturesCells.cells_7,TemperaturesCells.cells_8,TemperaturesCells.cells_9
118.0,97.7,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.4,72.1,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.3,72.3,72.2,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.1,72.2,72.2,72.2,72.2,72.3,72.2,72.3,72.2,72.2,72.2,72.1,72.1,72.1,72.1,72.2,72.1,72.1,72.1,72.2,72.2,72.3,72.3,72.3,72.3,72.2,72.4,72.4,72.3,72.3,72.3,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.445,62.4,63.9,44.8,63.6,42000.0,-1.57505,50.9345794393,72.21,72.19,72.17,72.16,72.15,72.14,72.13,72.12,72.11,72.11
119.0,97.7,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.3,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.2,72.3,72.2,72.2,72.2,72.2,72.2,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.1,72.1,72.1,72.2,72.1,72.1,72.1,72.2,72.2,72.3,72.3,72.3,72.3,72.1,72.4,72.4,72.3,72.3,72.2,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.49,62.4,63.9,44.7,63.6,42000.0,-1.6241,50.9345794393,72.2,72.18,72.16,72.15,72.14,72.13,72.12,72.11,72.1,72.1
120.0,97.7,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.1,72.1,72.1,72.1,72.0,72.1,72.1,72.1,72.0,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.3,72.2,72.2,72.3,72.3,72.3,72.3,72.3,72.2,72.3,72.2,72.1,72.2,72.2,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.1,72.0,72.1,72.2,72.1,72.1,72.1,72.2,72.2,72.3,72.3,72.3,72.3,72.1,72.4,72.4,72.3,72.3,72.2,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,62.4,63.9,44.7,63.6,31500.0,,50.7042253521,72.18,72.16,72.14,72.13,72.12,72.11,72.1,72.1,72.1,72.1
121.0,97.7,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.0,72.1,72.1,72.0,72.0,72.1,72.0,72.0,72.0,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.3,72.2,72.2,72.2,72.2,72.3,72.3,72.3,72.2,72.3,72.2,72.1,72.2,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.2,72.2,72.3,72.3,72.3,72.3,72.1,72.4,72.4,72.3,72.3,72.2,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-22.45,62.4,63.9,44.7,63.6,42000.0,-24.4705,50.9345794393,72.17,72.15,72.13,72.12,72.11,72.11,72.1,72.1,72.1,72.1
122.0,97.7,72.1,72.1,72.1,72.1,72.0,72.1,72.1,72.1,72.0,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.0,72.0,72.1,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.2,72.3,72.2,72.1,72.2,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.2,72.2,72.3,72.3,72.3,72.3,72.1,72.4,72.4,72.3,72.2,72.2,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,39.5,62.3,63.9,44.7,63.6,42000.0,43.055,50.9345794393,72.17,72.15,72.13,72.12,72.11,72.11,72.1,72.1,72.1,72.1
123.0,97.7,72.1,72.1,72.0,72.1,72.0,72.1,72.0,72.1,72.0,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.1,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.2,72.2,72.3,72.3,72.3,72.2,72.1,72.4,72.4,72.3,72.2,72.2,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.865,62.3,63.9,44.6,63.6,42000.0,-2.03285,50.9345794393,72.14,72.12,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1
124.0,97.7,72.1,72.1,72.0,72.1,72.0,72.0,72.0,72.0,72.0,72.0,72.2,72.2,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.2,72.2,72.2,72.1,72.1,72.1,72.2,72.2,72.2,72.3,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.3,72.1,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.0,72.2,72.1,72.3,72.3,72.3,72.2,72.1,72.4,72.3,72.3,72.2,72.2,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.405,62.3,63.9,44.6,63.6,42000.0,-1.53145,50.9345794393,72.14,72.12,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1
125.0,97.7,72.0,72.1,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.3,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.0,72.2,72.1,72.3,72.3,72.3,72.2,72.1,72.4,72.3,72.3,72.2,72.2,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.44,62.3,63.9,44.6,63.6,42000.0,-1.5696,50.9345794393,72.13,72.11,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1
126.0,97.7,72.0,72.1,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.2,72.1,72.2,72.1,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.3,72.3,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.1,72.0,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.0,72.0,72.0,72.0,72.1,72.1,72.0,72.0,72.2,72.1,72.3,72.2,72.3,72.2,72.1,72.3,72.3,72.3,72.2,72.2,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.49,62.3,63.9,44.6,63.6,42000.0,-1.6241,50.9345794393,72.12,72.11,72.1,72.1,72.1,72.09,72.09,72.08,72.08,72.08
127.0,97.7,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.3,72.3,72.1,72.0,72.1,72.1,72.1,72.0,72.1,72.0,72.0,72.0,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.0,72.0,72.0,72.0,72.1,72.1,72.0,72.0,72.2,72.1,72.3,72.2,72.2,72.2,72.1,72.3,72.3,72.3,72.2,72.2,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-21.55,62.2,63.9,44.5,63.6,42000.0,-23.4895,50.9345794393,72.12,72.11,72.1,72.09,72.09,72.08,72.07,72.06,72.06,72.05
128.0,97.7,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.3,72.3,72.0,72.0,72.1,72.0,72.1,72.0,72.0,72.0,72.0,72.0,72.1,72.2,72.2,72.2,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.0,72.0,72.0,72.0,72.1,72.0,72.0,72.0,72.2,72.1,72.3,72.2,72.2,72.2,72.1,72.3,72.3,72.2,72.2,72.2,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,62.2,63.9,44.5,63.6,31500.0,,50.7042253521,72.12,72.1,72.09,72.08,72.07,72.06,72.05,72.04,72.03,72.02
129.0,97.7,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.3,72.0,72.0,72.1,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.2,72.2,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.0,72.1,72.1,72.1,72.1,72.2,72.1,72.2,72.2,72.1,72.1,72.0,72.0,72.0,72.0,72.1,72.0,72.0,72.0,72.1,72.1,72.2,72.2,72.2,72.2,72.1,72.3,72.3,72.2,72.2,72.2,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,62.2,63.8,44.5,63.6,31500.0,,50.7042253521,72.11,72.09,72.07,72.06,72.05,72.04,72.03,72.02,72.01,72.01
130.0,97.6,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.3,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.2,72.2,72.1,72.2,72.2,72.2,72.2,72.2,72.2,72.1,72.2,72.1,72.1,72.1,72.1,72.1,72.0,72.1,72.1,72.1,72.1,72.2,72.1,72.2,72.1,72.1,72.1,72.0,72.0,72.0,72.0,72.1,72.0,72.0,72.0,72.1,72.1,72.2,72.2,72.2,72.2,72.0,72.3,72.3,72.2,72.2,72.2,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-34.55,62.2,63.8,44.5,63.6,31500.0,-37.314,50.7042253521,72.1,72.08,72.06,72.05,72.04,72.03,72.02,72.01,72.0,72.0
131.0,97.6,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.0,72.0,72.0,72.0,71.9,72.0,72.0,71.9,71.9,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.3,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.2,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.1,72.2,72.1,72.1,72.1,72.1,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.0,72.0,72.0,72.1,72.0,72.0,72.0,72.1,72.1,72.2,72.2,72.2,72.2,72.0,72.3,72.3,72.2,72.2,72.2,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-42.2,62.2,63.8,44.5,63.6,31500.0,-45.576,50.7042253521,72.09,72.07,72.05,72.04,72.03,72.02,72.01,72.0,72.0,72.0
132.0,97.6,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.0,72.0,72.0,71.9,71.9,72.0,71.9,71.9,71.9,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.3,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.2,72.1,72.1,72.2,72.2,72.2,72.2,72.2,72.1,72.2,72.1,72.0,72.1,72.1,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.0,71.9,71.9,72.0,72.0,72.0,72.0,72.1,72.1,72.2,72.2,72.2,72.2,72.0,72.3,72.3,72.2,72.2,72.1,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-42.7,62.2,63.8,44.4,63.6,31500.0,-46.116,50.7042253521,72.08,72.06,72.04,72.03,72.02,72.01,72.0,72.0,72.0,72.0
133.0,97.6,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,71.9,72.0,72.0,71.9,71.9,72.0,71.9,71.9,71.9,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.1,72.2,72.1,72.0,72.1,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.1,72.1,72.2,72.2,72.2,72.2,72.0,72.3,72.3,72.2,72.2,72.1,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-42.75,62.1,63.8,44.4,63.6,31500.0,-46.17,50.7042253521,72.07,72.05,72.03,72.02,72.01,72.01,72.0,72.0,72.0,72.0
134.0,97.6,72.0,72.0,72.0,72.0,71.9,72.0,71.9,72.0,71.9,71.9,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,71.9,71.9,72.0,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.1,72.2,72.1,72.0,72.1,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.1,72.1,72.2,72.2,72.2,72.2,72.0,72.3,72.3,72.2,72.1,72.1,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-42.75,62.1,63.8,44.4,63.6,31500.0,-46.17,50.7042253521,72.07,72.05,72.03,72.02,72.01,72.01,72.0,72.0,72.0,72.0
135.0,97.6,72.0,72.0,71.9,72.0,71.9,72.0,71.9,71.9,71.9,71.9,72.1,72.1,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.1,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,71.9,71.9,71.9,71.9,72.0,72.0,72.0,71.9,72.1,72.0,72.2,72.2,72.2,72.1,72.0,72.3,72.3,72.2,72.1,72.1,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,,62.1,63.8,44.4,63.6,42000.0,,50.9345794393,72.05,72.03,72.01,72.0,72.0,72.0,72.0,72.0,72.0,72.0
136.0,97.6,72.0,72.0,71.9,72.0,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.1,72.1,72.1,72.0,72.0,72.0,72.1,72.1,72.1,72.2,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.2,72.0,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,71.9,71.9,71.9,71.9,72.0,72.0,72.0,71.9,72.1,72.0,72.2,72.2,72.2,72.1,72.0,72.3,72.3,72.2,72.1,72.1,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-2.535,62.1,63.8,44.3,63.6,42000.0,-2.76315,50.9345794393,72.04,72.02,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
137.0,97.6,71.9,72.0,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.1,72.1,72.1,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.2,72.2,72.0,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,71.9,71.9,71.9,71.9,72.0,72.0,71.9,71.9,72.1,72.0,72.2,72.2,72.2,72.1,72.0,72.3,72.3,72.2,72.1,72.1,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.555,62.1,63.8,44.3,63.6,42000.0,-1.69495,50.9345794393,72.03,72.01,72.0,72.0,72.0,72.0,72.0,71.99,71.99,71.98
138.0,97.6,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.1,72.0,72.1,72.0,72.1,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.2,72.2,71.9,71.9,72.0,72.0,72.0,72.0,72.0,71.9,72.0,71.9,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,71.9,71.9,71.9,71.9,72.0,72.0,71.9,71.9,72.1,72.0,72.2,72.2,72.2,72.1,72.0,72.3,72.2,72.2,72.1,72.1,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.4,62.0,63.8,44.3,63.6,42000.0,-1.526,50.9345794393,72.03,72.01,72.0,72.0,72.0,71.99,71.99,71.98,71.97,71.96
139.0,97.6,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.2,72.2,71.9,71.9,72.0,72.0,72.0,72.0,72.0,71.9,71.9,71.9,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.2,72.0,72.0,72.0,72.0,72.0,71.9,72.0,72.0,72.1,72.0,72.1,72.1,72.1,72.1,72.1,72.1,71.9,71.9,71.9,71.9,72.0,71.9,71.9,71.9,72.1,72.0,72.2,72.1,72.1,72.1,72.0,72.3,72.2,72.2,72.1,72.1,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.465,62.0,63.8,44.3,63.6,42000.0,-1.59685,50.9345794393,72.02,72.0,71.99,71.99,71.99,71.98,71.97,71.96,71.95,71.95
140.0,97.6,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.2,72.2,71.9,71.9,72.0,71.9,72.0,71.9,71.9,71.9,71.9,71.9,72.0,72.1,72.1,72.1,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.1,72.0,72.0,72.0,72.0,72.0,71.9,72.0,72.0,72.1,72.0,72.1,72.0,72.1,72.1,72.1,72.1,71.9,71.9,71.9,71.9,72.0,71.9,71.9,71.9,72.0,72.0,72.2,72.1,72.1,72.1,72.0,72.3,72.2,72.2,72.1,72.1,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.495,62.0,63.8,44.3,63.6,42000.0,-1.62955,50.9345794393,72.01,71.99,71.98,71.97,71.96,71.95,71.94,71.93,71.92,71.92
